"index","op","name","z","type","value","probability"
12,"R_Date","Das29",,"likelihood",-419.5,4.039e-7
12,"R_Date","Das29",,"likelihood",-414.5,4.828e-7
12,"R_Date","Das29",,"likelihood",-409.5,0.0000021774
12,"R_Date","Das29",,"likelihood",-404.5,0.000027596
12,"R_Date","Das29",,"likelihood",-399.5,0.0003503
12,"R_Date","Das29",,"likelihood",-394.5,0.0020751
12,"R_Date","Das29",,"likelihood",-389.5,0.004471
12,"R_Date","Das29",,"likelihood",-384.5,0.006457
12,"R_Date","Das29",,"likelihood",-379.5,0.00817
12,"R_Date","Das29",,"likelihood",-374.5,0.009298
12,"R_Date","Das29",,"likelihood",-369.5,0.009573
12,"R_Date","Das29",,"likelihood",-364.5,0.009852
12,"R_Date","Das29",,"likelihood",-359.5,0.009208
12,"R_Date","Das29",,"likelihood",-354.5,0.006435
12,"R_Date","Das29",,"likelihood",-349.5,0.00328
12,"R_Date","Das29",,"likelihood",-344.5,0.0014381
12,"R_Date","Das29",,"likelihood",-339.5,0.0009363
12,"R_Date","Das29",,"likelihood",-334.5,0.0008809
12,"R_Date","Das29",,"likelihood",-329.5,0.0008282
12,"R_Date","Das29",,"likelihood",-324.5,0.0009567
12,"R_Date","Das29",,"likelihood",-319.5,0.0014816
12,"R_Date","Das29",,"likelihood",-314.5,0.0022286
12,"R_Date","Das29",,"likelihood",-309.5,0.0026819
12,"R_Date","Das29",,"likelihood",-304.5,0.0029281
12,"R_Date","Das29",,"likelihood",-299.5,0.0031453
12,"R_Date","Das29",,"likelihood",-294.5,0.003817
12,"R_Date","Das29",,"likelihood",-289.5,0.005103
12,"R_Date","Das29",,"likelihood",-284.5,0.00641
12,"R_Date","Das29",,"likelihood",-279.5,0.007194
12,"R_Date","Das29",,"likelihood",-274.5,0.007682
12,"R_Date","Das29",,"likelihood",-269.5,0.008427
12,"R_Date","Das29",,"likelihood",-264.5,0.008859
12,"R_Date","Das29",,"likelihood",-259.5,0.008117
12,"R_Date","Das29",,"likelihood",-254.5,0.006858
12,"R_Date","Das29",,"likelihood",-249.5,0.00657
12,"R_Date","Das29",,"likelihood",-244.5,0.00691
12,"R_Date","Das29",,"likelihood",-239.5,0.007381
12,"R_Date","Das29",,"likelihood",-234.5,0.007257
12,"R_Date","Das29",,"likelihood",-229.5,0.00494
12,"R_Date","Das29",,"likelihood",-224.5,0.0030134
12,"R_Date","Das29",,"likelihood",-219.5,0.003703
12,"R_Date","Das29",,"likelihood",-214.5,0.005072
12,"R_Date","Das29",,"likelihood",-209.5,0.003703
12,"R_Date","Das29",,"likelihood",-204.5,0.0015193
12,"R_Date","Das29",,"likelihood",-199.5,0.0004039
12,"R_Date","Das29",,"likelihood",-194.5,0.00010661
12,"R_Date","Das29",,"likelihood",-189.5,0.00006267
12,"R_Date","Das29",,"likelihood",-184.5,0.00006908
12,"R_Date","Das29",,"likelihood",-179.5,0.0000528
12,"R_Date","Das29",,"likelihood",-174.5,0.00003318
12,"R_Date","Das29",,"likelihood",-169.5,0.000012345
12,"R_Date","Das29",,"likelihood",-164.5,0.0000028769
12,"R_Date","Das29",,"likelihood",-159.5,0.0000013399
12,"R_Date","Das29",,"likelihood",-154.5,8.966e-7
12,"R_Date","Das29",,"likelihood",-149.5,6.207e-7
12,"R_Date","Das29",,"likelihood",-144.5,3.1527e-7
12,"R_Date","Das29",,"likelihood",-139.5,3.645e-7
12,"R_Date","Das29",,"likelihood",-134.5,5.32e-7
12,"R_Date","Das29",,"likelihood",-129.5,0.0000011133
12,"R_Date","Das29",,"likelihood",-124.5,0.000001931
12,"R_Date","Das29",,"likelihood",-119.5,0.000001803
12,"R_Date","Das29",,"likelihood",-114.5,6.404e-7
12,"R_Date","Das29",,"likelihood",-109.5,3.1527e-7
12,"R_Date","Das29",,"likelihood",-104.5,1.2808e-7
12,"R_Date","Das29",,"likelihood",-99.5,1.0838e-7
12,"R_Date","Das29",,"likelihood",-94.5,9.852e-8
12,"R_Date","Das29",,"likelihood",-89.5,3.941e-8
12,"R_Date","Das29",,"likelihood",-84.5,9.852e-9
12,"R_Date","Das29",,"likelihood",-79.5,9.852e-9
12,"R_Date","Das29",,"likelihood",-74.5,1.9705e-8
12,"R_Date","Das29",,"likelihood",-69.5,2.9557e-8
12,"R_Date","Das29",,"likelihood",-64.5,2.9557e-8
12,"R_Date","Das29",,"likelihood",-59.5,2.9557e-8
12,"R_Date","Das29",,"likelihood",-54.5,9.852e-9
12,"R_Date","Das29",,"likelihood",-49.5,0
12,"R_Date","Das29",,"likelihood",-44.5,0
12,"R_Date","Das29",,"posterior",-419.5,0
12,"R_Date","Das29",,"posterior",-414.5,0
12,"R_Date","Das29",,"posterior",-409.5,0.0000020864
12,"R_Date","Das29",,"posterior",-404.5,0.00001583
12,"R_Date","Das29",,"posterior",-399.5,0.0003163
12,"R_Date","Das29",,"posterior",-394.5,0.0019062
12,"R_Date","Das29",,"posterior",-389.5,0.004624
12,"R_Date","Das29",,"posterior",-384.5,0.007439
12,"R_Date","Das29",,"posterior",-379.5,0.009567
12,"R_Date","Das29",,"posterior",-374.5,0.011272
12,"R_Date","Das29",,"posterior",-369.5,0.011492
12,"R_Date","Das29",,"posterior",-364.5,0.01213
12,"R_Date","Das29",,"posterior",-359.5,0.010801
12,"R_Date","Das29",,"posterior",-354.5,0.00755
12,"R_Date","Das29",,"posterior",-349.5,0.004051
12,"R_Date","Das29",,"posterior",-344.5,0.0018058
12,"R_Date","Das29",,"posterior",-339.5,0.0011671
12,"R_Date","Das29",,"posterior",-334.5,0.0009804
12,"R_Date","Das29",,"posterior",-329.5,0.00093
12,"R_Date","Das29",,"posterior",-324.5,0.0010812
12,"R_Date","Das29",,"posterior",-319.5,0.0015767
12,"R_Date","Das29",,"posterior",-314.5,0.0022529
12,"R_Date","Das29",,"posterior",-309.5,0.0027929
12,"R_Date","Das29",,"posterior",-304.5,0.0030762
12,"R_Date","Das29",,"posterior",-299.5,0.003245
12,"R_Date","Das29",,"posterior",-294.5,0.003855
12,"R_Date","Das29",,"posterior",-289.5,0.005
12,"R_Date","Das29",,"posterior",-284.5,0.006132
12,"R_Date","Das29",,"posterior",-279.5,0.006868
12,"R_Date","Das29",,"posterior",-274.5,0.007317
12,"R_Date","Das29",,"posterior",-269.5,0.007759
12,"R_Date","Das29",,"posterior",-264.5,0.008078
12,"R_Date","Das29",,"posterior",-259.5,0.007297
12,"R_Date","Das29",,"posterior",-254.5,0.006265
12,"R_Date","Das29",,"posterior",-249.5,0.005762
12,"R_Date","Das29",,"posterior",-244.5,0.005885
12,"R_Date","Das29",,"posterior",-239.5,0.006242
12,"R_Date","Das29",,"posterior",-234.5,0.005832
12,"R_Date","Das29",,"posterior",-229.5,0.004078
12,"R_Date","Das29",,"posterior",-224.5,0.0025892
12,"R_Date","Das29",,"posterior",-219.5,0.0029575
12,"R_Date","Das29",,"posterior",-214.5,0.003534
12,"R_Date","Das29",,"posterior",-209.5,0.0026996
12,"R_Date","Das29",,"posterior",-204.5,0.0011537
12,"R_Date","Das29",,"posterior",-199.5,0.0003475
12,"R_Date","Das29",,"posterior",-194.5,0.00009292
12,"R_Date","Das29",,"posterior",-189.5,0.00005584
12,"R_Date","Das29",,"posterior",-184.5,0.00005209
12,"R_Date","Das29",,"posterior",-179.5,0.00003708
12,"R_Date","Das29",,"posterior",-174.5,0.000023751
12,"R_Date","Das29",,"posterior",-169.5,0.000006672
12,"R_Date","Das29",,"posterior",-164.5,8.37e-7
12,"R_Date","Das29",,"posterior",-159.5,0.0000012494
12,"R_Date","Das29",,"posterior",-154.5,8.37e-7
12,"R_Date","Das29",,"posterior",-149.5,0
12,"R_Date","Das29",,"posterior",-144.5,4.124e-7
12,"R_Date","Das29",,"posterior",-139.5,8.37e-7
12,"R_Date","Das29",,"posterior",-134.5,0
12,"R_Date","Das29",,"posterior",-129.5,4.124e-7
13,"Calculate","E5",,"posterior",-409.5,0
13,"Calculate","E5",,"posterior",-404.5,0
13,"Calculate","E5",,"posterior",-399.5,0.0000012487
13,"Calculate","E5",,"posterior",-394.5,0.0000125
13,"Calculate","E5",,"posterior",-389.5,0.0000525
13,"Calculate","E5",,"posterior",-384.5,0.00013125
13,"Calculate","E5",,"posterior",-379.5,0.000235
13,"Calculate","E5",,"posterior",-374.5,0.0003704
13,"Calculate","E5",,"posterior",-369.5,0.0005313
13,"Calculate","E5",,"posterior",-364.5,0.0006837
13,"Calculate","E5",,"posterior",-359.5,0.0008417
13,"Calculate","E5",,"posterior",-354.5,0.0009717
13,"Calculate","E5",,"posterior",-349.5,0.0010029
13,"Calculate","E5",,"posterior",-344.5,0.0011117
13,"Calculate","E5",,"posterior",-339.5,0.0010871
13,"Calculate","E5",,"posterior",-334.5,0.0011212
13,"Calculate","E5",,"posterior",-329.5,0.0011537
13,"Calculate","E5",,"posterior",-324.5,0.0011654
13,"Calculate","E5",,"posterior",-319.5,0.0011867
13,"Calculate","E5",,"posterior",-314.5,0.0011925
13,"Calculate","E5",,"posterior",-309.5,0.0012175
13,"Calculate","E5",,"posterior",-304.5,0.0012775
13,"Calculate","E5",,"posterior",-299.5,0.0013058
13,"Calculate","E5",,"posterior",-294.5,0.0013904
13,"Calculate","E5",,"posterior",-289.5,0.0015025
13,"Calculate","E5",,"posterior",-284.5,0.0015371
13,"Calculate","E5",,"posterior",-279.5,0.0016596
13,"Calculate","E5",,"posterior",-274.5,0.0017654
13,"Calculate","E5",,"posterior",-269.5,0.0019896
13,"Calculate","E5",,"posterior",-264.5,0.0020596
13,"Calculate","E5",,"posterior",-259.5,0.0021758
13,"Calculate","E5",,"posterior",-254.5,0.0023121
13,"Calculate","E5",,"posterior",-249.5,0.0024387
13,"Calculate","E5",,"posterior",-244.5,0.0025633
13,"Calculate","E5",,"posterior",-239.5,0.0027242
13,"Calculate","E5",,"posterior",-234.5,0.0028375
13,"Calculate","E5",,"posterior",-229.5,0.0029296
13,"Calculate","E5",,"posterior",-224.5,0.0030225
13,"Calculate","E5",,"posterior",-219.5,0.0030087
13,"Calculate","E5",,"posterior",-214.5,0.003075
13,"Calculate","E5",,"posterior",-209.5,0.00324
13,"Calculate","E5",,"posterior",-204.5,0.003222
13,"Calculate","E5",,"posterior",-199.5,0.003248
13,"Calculate","E5",,"posterior",-194.5,0.003249
13,"Calculate","E5",,"posterior",-189.5,0.003243
13,"Calculate","E5",,"posterior",-184.5,0.003265
13,"Calculate","E5",,"posterior",-179.5,0.003225
13,"Calculate","E5",,"posterior",-174.5,0.00329
13,"Calculate","E5",,"posterior",-169.5,0.00321
13,"Calculate","E5",,"posterior",-164.5,0.003307
13,"Calculate","E5",,"posterior",-159.5,0.003218
13,"Calculate","E5",,"posterior",-154.5,0.003241
13,"Calculate","E5",,"posterior",-149.5,0.003265
13,"Calculate","E5",,"posterior",-144.5,0.003286
13,"Calculate","E5",,"posterior",-139.5,0.003278
13,"Calculate","E5",,"posterior",-134.5,0.003226
13,"Calculate","E5",,"posterior",-129.5,0.003198
13,"Calculate","E5",,"posterior",-124.5,0.003232
13,"Calculate","E5",,"posterior",-119.5,0.003264
13,"Calculate","E5",,"posterior",-114.5,0.003312
13,"Calculate","E5",,"posterior",-109.5,0.003275
13,"Calculate","E5",,"posterior",-104.5,0.003271
13,"Calculate","E5",,"posterior",-99.5,0.003203
13,"Calculate","E5",,"posterior",-94.5,0.003273
13,"Calculate","E5",,"posterior",-89.5,0.003253
13,"Calculate","E5",,"posterior",-84.5,0.003197
13,"Calculate","E5",,"posterior",-79.5,0.003227
13,"Calculate","E5",,"posterior",-74.5,0.003175
13,"Calculate","E5",,"posterior",-69.5,0.003245
13,"Calculate","E5",,"posterior",-64.5,0.003166
13,"Calculate","E5",,"posterior",-59.5,0.003167
13,"Calculate","E5",,"posterior",-54.5,0.0031171
13,"Calculate","E5",,"posterior",-49.5,0.0030929
13,"Calculate","E5",,"posterior",-44.5,0.0030325
13,"Calculate","E5",,"posterior",-39.5,0.0030721
13,"Calculate","E5",,"posterior",-34.5,0.0029262
13,"Calculate","E5",,"posterior",-29.5,0.0027617
13,"Calculate","E5",,"posterior",-24.5,0.00263
13,"Calculate","E5",,"posterior",-19.5,0.0025175
13,"Calculate","E5",,"posterior",-14.5,0.0023812
13,"Calculate","E5",,"posterior",-9.5,0.0021575
13,"Calculate","E5",,"posterior",-4.5,0.0020742
13,"Calculate","E5",,"posterior",0.5,0.0019958
13,"Calculate","E5",,"posterior",5.5,0.0018171
13,"Calculate","E5",,"posterior",10.5,0.0017158
13,"Calculate","E5",,"posterior",15.5,0.0015187
13,"Calculate","E5",,"posterior",20.5,0.00133
13,"Calculate","E5",,"posterior",25.5,0.0011404
13,"Calculate","E5",,"posterior",30.5,0.0010079
13,"Calculate","E5",,"posterior",35.5,0.0008779
13,"Calculate","E5",,"posterior",40.5,0.0007204
13,"Calculate","E5",,"posterior",45.5,0.0005746
13,"Calculate","E5",,"posterior",50.5,0.0004196
13,"Calculate","E5",,"posterior",55.5,0.0002925
13,"Calculate","E5",,"posterior",60.5,0.00022167
13,"Calculate","E5",,"posterior",65.5,0.00014416
13,"Calculate","E5",,"posterior",70.5,0.00009125
13,"Calculate","E5",,"posterior",75.5,0.00005917
13,"Calculate","E5",,"posterior",80.5,0.00004333
13,"Calculate","E5",,"posterior",85.5,0.00003375
13,"Calculate","E5",,"posterior",90.5,0.0000275
13,"Calculate","E5",,"posterior",95.5,0.000026666
13,"Calculate","E5",,"posterior",100.5,0.000019167
13,"Calculate","E5",,"posterior",105.5,0.000017915
13,"Calculate","E5",,"posterior",110.5,0.000012917
13,"Calculate","E5",,"posterior",115.5,0.000005833
13,"Calculate","E5",,"posterior",120.5,0.000005415
13,"Calculate","E5",,"posterior",125.5,0.000001666
13,"Calculate","E5",,"posterior",130.5,4.173e-7
13,"Calculate","E5",,"posterior",135.5,0
15,"R_Date","Das35",,"likelihood",-214.5,0
15,"R_Date","Das35",,"likelihood",-209.5,0
15,"R_Date","Das35",,"likelihood",-204.5,0
15,"R_Date","Das35",,"likelihood",-199.5,2.1274e-8
15,"R_Date","Das35",,"likelihood",-194.5,1.702e-7
15,"R_Date","Das35",,"likelihood",-189.5,5.212e-7
15,"R_Date","Das35",,"likelihood",-184.5,6.276e-7
15,"R_Date","Das35",,"likelihood",-179.5,9.148e-7
15,"R_Date","Das35",,"likelihood",-174.5,0.00000167
15,"R_Date","Das35",,"likelihood",-169.5,0.000005234
15,"R_Date","Das35",,"likelihood",-164.5,0.000016339
15,"R_Date","Das35",,"likelihood",-159.5,0.00004059
15,"R_Date","Das35",,"likelihood",-154.5,0.00007151
15,"R_Date","Das35",,"likelihood",-149.5,0.00009293
15,"R_Date","Das35",,"likelihood",-144.5,0.0000915
15,"R_Date","Das35",,"likelihood",-139.5,0.00008373
15,"R_Date","Das35",,"likelihood",-134.5,0.00006383
15,"R_Date","Das35",,"likelihood",-129.5,0.00003629
15,"R_Date","Das35",,"likelihood",-124.5,0.000017775
15,"R_Date","Das35",,"likelihood",-119.5,0.000024508
15,"R_Date","Das35",,"likelihood",-114.5,0.00004362
15,"R_Date","Das35",,"likelihood",-109.5,0.0000915
15,"R_Date","Das35",,"likelihood",-104.5,0.00013007
15,"R_Date","Das35",,"likelihood",-99.5,0.00018081
15,"R_Date","Das35",,"likelihood",-94.5,0.00019616
15,"R_Date","Das35",,"likelihood",-89.5,0.0003391
15,"R_Date","Das35",,"likelihood",-84.5,0.0006596
15,"R_Date","Das35",,"likelihood",-79.5,0.0007894
15,"R_Date","Das35",,"likelihood",-74.5,0.0005251
15,"R_Date","Das35",,"likelihood",-69.5,0.0003655
15,"R_Date","Das35",,"likelihood",-64.5,0.00029503
15,"R_Date","Das35",,"likelihood",-59.5,0.0003188
15,"R_Date","Das35",,"likelihood",-54.5,0.0005093
15,"R_Date","Das35",,"likelihood",-49.5,0.0012555
15,"R_Date","Das35",,"likelihood",-44.5,0.0026845
15,"R_Date","Das35",,"likelihood",-39.5,0.00541
15,"R_Date","Das35",,"likelihood",-34.5,0.008266
15,"R_Date","Das35",,"likelihood",-29.5,0.008232
15,"R_Date","Das35",,"likelihood",-24.5,0.007289
15,"R_Date","Das35",,"likelihood",-19.5,0.007982
15,"R_Date","Das35",,"likelihood",-14.5,0.009171
15,"R_Date","Das35",,"likelihood",-9.5,0.008195
15,"R_Date","Das35",,"likelihood",-4.5,0.006158
15,"R_Date","Das35",,"likelihood",0.5,0.008368
15,"R_Date","Das35",,"likelihood",5.5,0.010637
15,"R_Date","Das35",,"likelihood",10.5,0.010585
15,"R_Date","Das35",,"likelihood",15.5,0.010535
15,"R_Date","Das35",,"likelihood",20.5,0.010585
15,"R_Date","Das35",,"likelihood",25.5,0.010059
15,"R_Date","Das35",,"likelihood",30.5,0.008635
15,"R_Date","Das35",,"likelihood",35.5,0.007965
15,"R_Date","Das35",,"likelihood",40.5,0.009504
15,"R_Date","Das35",,"likelihood",45.5,0.010341
15,"R_Date","Das35",,"likelihood",50.5,0.009009
15,"R_Date","Das35",,"likelihood",55.5,0.006699
15,"R_Date","Das35",,"likelihood",60.5,0.005215
15,"R_Date","Das35",,"likelihood",65.5,0.004174
15,"R_Date","Das35",,"likelihood",70.5,0.0028223
15,"R_Date","Das35",,"likelihood",75.5,0.0016852
15,"R_Date","Das35",,"likelihood",80.5,0.0009057
15,"R_Date","Das35",,"likelihood",85.5,0.000427
15,"R_Date","Das35",,"likelihood",90.5,0.00018219
15,"R_Date","Das35",,"likelihood",95.5,0.0001297
15,"R_Date","Das35",,"likelihood",100.5,0.00021406
15,"R_Date","Das35",,"likelihood",105.5,0.00034
15,"R_Date","Das35",,"likelihood",110.5,0.0004236
15,"R_Date","Das35",,"likelihood",115.5,0.0004236
15,"R_Date","Das35",,"likelihood",120.5,0.0003418
15,"R_Date","Das35",,"likelihood",125.5,0.00013005
15,"R_Date","Das35",,"likelihood",130.5,0.000015637
15,"R_Date","Das35",,"likelihood",135.5,0.0000014041
15,"R_Date","Das35",,"likelihood",140.5,7.127e-7
15,"R_Date","Das35",,"likelihood",145.5,6.914e-7
15,"R_Date","Das35",,"likelihood",150.5,6.914e-7
15,"R_Date","Das35",,"likelihood",155.5,7.872e-7
15,"R_Date","Das35",,"likelihood",160.5,8.829e-7
15,"R_Date","Das35",,"likelihood",165.5,8.829e-7
15,"R_Date","Das35",,"likelihood",170.5,6.914e-7
15,"R_Date","Das35",,"likelihood",175.5,5.319e-7
15,"R_Date","Das35",,"likelihood",180.5,3.617e-7
15,"R_Date","Das35",,"likelihood",185.5,3.617e-7
15,"R_Date","Das35",,"likelihood",190.5,4.68e-7
15,"R_Date","Das35",,"likelihood",195.5,7.872e-7
15,"R_Date","Das35",,"likelihood",200.5,0.0000010424
15,"R_Date","Das35",,"likelihood",205.5,8.51e-7
15,"R_Date","Das35",,"likelihood",210.5,5.531e-7
15,"R_Date","Das35",,"likelihood",215.5,2.7657e-7
15,"R_Date","Das35",,"likelihood",220.5,1.2765e-7
15,"R_Date","Das35",,"likelihood",225.5,5.319e-8
15,"R_Date","Das35",,"likelihood",230.5,2.1274e-8
15,"R_Date","Das35",,"likelihood",235.5,0
15,"R_Date","Das35",,"likelihood",240.5,0
15,"R_Date","Das35",,"likelihood",245.5,0
15,"R_Date","Das35",,"posterior",-179.5,0
15,"R_Date","Das35",,"posterior",-174.5,0.0000012475
15,"R_Date","Das35",,"posterior",-169.5,0.000002495
15,"R_Date","Das35",,"posterior",-164.5,0.000012088
15,"R_Date","Das35",,"posterior",-159.5,0.000027079
15,"R_Date","Das35",,"posterior",-154.5,0.00003792
15,"R_Date","Das35",,"posterior",-149.5,0.00005792
15,"R_Date","Das35",,"posterior",-144.5,0.00004917
15,"R_Date","Das35",,"posterior",-139.5,0.00005459
15,"R_Date","Das35",,"posterior",-134.5,0.00004166
15,"R_Date","Das35",,"posterior",-129.5,0.000025412
15,"R_Date","Das35",,"posterior",-124.5,0.000014583
15,"R_Date","Das35",,"posterior",-119.5,0.000019583
15,"R_Date","Das35",,"posterior",-114.5,0.00003459
15,"R_Date","Das35",,"posterior",-109.5,0.00007
15,"R_Date","Das35",,"posterior",-104.5,0.00009416
15,"R_Date","Das35",,"posterior",-99.5,0.00013833
15,"R_Date","Das35",,"posterior",-94.5,0.00016916
15,"R_Date","Das35",,"posterior",-89.5,0.00028041
15,"R_Date","Das35",,"posterior",-84.5,0.0004679
15,"R_Date","Das35",,"posterior",-79.5,0.0006412
15,"R_Date","Das35",,"posterior",-74.5,0.0004233
15,"R_Date","Das35",,"posterior",-69.5,0.0003583
15,"R_Date","Das35",,"posterior",-64.5,0.000255
15,"R_Date","Das35",,"posterior",-59.5,0.00028166
15,"R_Date","Das35",,"posterior",-54.5,0.0005071
15,"R_Date","Das35",,"posterior",-49.5,0.0011267
15,"R_Date","Das35",,"posterior",-44.5,0.0025837
15,"R_Date","Das35",,"posterior",-39.5,0.005005
15,"R_Date","Das35",,"posterior",-34.5,0.007235
15,"R_Date","Das35",,"posterior",-29.5,0.007553
15,"R_Date","Das35",,"posterior",-24.5,0.00721
15,"R_Date","Das35",,"posterior",-19.5,0.007636
15,"R_Date","Das35",,"posterior",-14.5,0.00869
15,"R_Date","Das35",,"posterior",-9.5,0.00777
15,"R_Date","Das35",,"posterior",-4.5,0.006674
15,"R_Date","Das35",,"posterior",0.5,0.008278
15,"R_Date","Das35",,"posterior",5.5,0.010642
15,"R_Date","Das35",,"posterior",10.5,0.010506
15,"R_Date","Das35",,"posterior",15.5,0.010567
15,"R_Date","Das35",,"posterior",20.5,0.010754
15,"R_Date","Das35",,"posterior",25.5,0.010164
15,"R_Date","Das35",,"posterior",30.5,0.008976
15,"R_Date","Das35",,"posterior",35.5,0.008443
15,"R_Date","Das35",,"posterior",40.5,0.010026
15,"R_Date","Das35",,"posterior",45.5,0.010599
15,"R_Date","Das35",,"posterior",50.5,0.00956
15,"R_Date","Das35",,"posterior",55.5,0.007378
15,"R_Date","Das35",,"posterior",60.5,0.005417
15,"R_Date","Das35",,"posterior",65.5,0.004379
15,"R_Date","Das35",,"posterior",70.5,0.0031016
15,"R_Date","Das35",,"posterior",75.5,0.0018596
15,"R_Date","Das35",,"posterior",80.5,0.0009842
15,"R_Date","Das35",,"posterior",85.5,0.0004888
15,"R_Date","Das35",,"posterior",90.5,0.00020041
15,"R_Date","Das35",,"posterior",95.5,0.00015167
15,"R_Date","Das35",,"posterior",100.5,0.00021125
15,"R_Date","Das35",,"posterior",105.5,0.0003629
15,"R_Date","Das35",,"posterior",110.5,0.0004162
15,"R_Date","Das35",,"posterior",115.5,0.0004492
15,"R_Date","Das35",,"posterior",120.5,0.0003575
15,"R_Date","Das35",,"posterior",125.5,0.00014958
15,"R_Date","Das35",,"posterior",130.5,0.000022498
15,"R_Date","Das35",,"posterior",135.5,0.000003334
15,"R_Date","Das35",,"posterior",140.5,0.0000016669
15,"R_Date","Das35",,"posterior",145.5,0
15,"R_Date","Das35",,"posterior",150.5,8.281e-7
15,"R_Date","Das35",,"posterior",155.5,0.0000012475
16,"Calculate","E4",,"posterior",-149.5,0
16,"Calculate","E4",,"posterior",-144.5,4.168e-7
16,"Calculate","E4",,"posterior",-139.5,0.0000012505
16,"Calculate","E4",,"posterior",-134.5,0.0000020841
16,"Calculate","E4",,"posterior",-129.5,0.000003333
16,"Calculate","E4",,"posterior",-124.5,0.0000020841
16,"Calculate","E4",,"posterior",-119.5,0.0000024991
16,"Calculate","E4",,"posterior",-114.5,0.0000012505
16,"Calculate","E4",,"posterior",-109.5,0.0000012505
16,"Calculate","E4",,"posterior",-104.5,0.0000016673
16,"Calculate","E4",,"posterior",-99.5,0.000004166
16,"Calculate","E4",,"posterior",-94.5,0.00000375
16,"Calculate","E4",,"posterior",-89.5,0.000011251
16,"Calculate","E4",,"posterior",-84.5,0.000007499
16,"Calculate","E4",,"posterior",-79.5,0.000012916
16,"Calculate","E4",,"posterior",-74.5,0.000016251
16,"Calculate","E4",,"posterior",-69.5,0.000026251
16,"Calculate","E4",,"posterior",-64.5,0.000022084
16,"Calculate","E4",,"posterior",-59.5,0.000027916
16,"Calculate","E4",,"posterior",-54.5,0.000025417
16,"Calculate","E4",,"posterior",-49.5,0.000031251
16,"Calculate","E4",,"posterior",-44.5,0.00004792
16,"Calculate","E4",,"posterior",-39.5,0.00007875
16,"Calculate","E4",,"posterior",-34.5,0.00012458
16,"Calculate","E4",,"posterior",-29.5,0.00020292
16,"Calculate","E4",,"posterior",-24.5,0.000245
16,"Calculate","E4",,"posterior",-19.5,0.00030042
16,"Calculate","E4",,"posterior",-14.5,0.0003938
16,"Calculate","E4",,"posterior",-9.5,0.0004646
16,"Calculate","E4",,"posterior",-4.5,0.0005138
16,"Calculate","E4",,"posterior",0.5,0.0005704
16,"Calculate","E4",,"posterior",5.5,0.0006667
16,"Calculate","E4",,"posterior",10.5,0.0007533
16,"Calculate","E4",,"posterior",15.5,0.0008213
16,"Calculate","E4",,"posterior",20.5,0.0009433
16,"Calculate","E4",,"posterior",25.5,0.0010304
16,"Calculate","E4",,"posterior",30.5,0.0011146
16,"Calculate","E4",,"posterior",35.5,0.0012133
16,"Calculate","E4",,"posterior",40.5,0.00129
16,"Calculate","E4",,"posterior",45.5,0.0013467
16,"Calculate","E4",,"posterior",50.5,0.0014696
16,"Calculate","E4",,"posterior",55.5,0.0015383
16,"Calculate","E4",,"posterior",60.5,0.0016488
16,"Calculate","E4",,"posterior",65.5,0.0016792
16,"Calculate","E4",,"posterior",70.5,0.0016738
16,"Calculate","E4",,"posterior",75.5,0.0017042
16,"Calculate","E4",,"posterior",80.5,0.0017188
16,"Calculate","E4",,"posterior",85.5,0.0017521
16,"Calculate","E4",,"posterior",90.5,0.0017042
16,"Calculate","E4",,"posterior",95.5,0.0017688
16,"Calculate","E4",,"posterior",100.5,0.0017917
16,"Calculate","E4",,"posterior",105.5,0.0017704
16,"Calculate","E4",,"posterior",110.5,0.0017433
16,"Calculate","E4",,"posterior",115.5,0.001795
16,"Calculate","E4",,"posterior",120.5,0.0017471
16,"Calculate","E4",,"posterior",125.5,0.0017783
16,"Calculate","E4",,"posterior",130.5,0.0018617
16,"Calculate","E4",,"posterior",135.5,0.0017396
16,"Calculate","E4",,"posterior",140.5,0.0017838
16,"Calculate","E4",,"posterior",145.5,0.0017771
16,"Calculate","E4",,"posterior",150.5,0.0017621
16,"Calculate","E4",,"posterior",155.5,0.00174
16,"Calculate","E4",,"posterior",160.5,0.0018208
16,"Calculate","E4",,"posterior",165.5,0.0017992
16,"Calculate","E4",,"posterior",170.5,0.0018213
16,"Calculate","E4",,"posterior",175.5,0.0018133
16,"Calculate","E4",,"posterior",180.5,0.0017396
16,"Calculate","E4",,"posterior",185.5,0.0018058
16,"Calculate","E4",,"posterior",190.5,0.0017504
16,"Calculate","E4",,"posterior",195.5,0.0017588
16,"Calculate","E4",,"posterior",200.5,0.0017188
16,"Calculate","E4",,"posterior",205.5,0.0017658
16,"Calculate","E4",,"posterior",210.5,0.0017733
16,"Calculate","E4",,"posterior",215.5,0.0017808
16,"Calculate","E4",,"posterior",220.5,0.0017692
16,"Calculate","E4",,"posterior",225.5,0.0017629
16,"Calculate","E4",,"posterior",230.5,0.0018158
16,"Calculate","E4",,"posterior",235.5,0.0017592
16,"Calculate","E4",,"posterior",240.5,0.0017954
16,"Calculate","E4",,"posterior",245.5,0.0017983
16,"Calculate","E4",,"posterior",250.5,0.0017742
16,"Calculate","E4",,"posterior",255.5,0.0017775
16,"Calculate","E4",,"posterior",260.5,0.0018138
16,"Calculate","E4",,"posterior",265.5,0.0017475
16,"Calculate","E4",,"posterior",270.5,0.00177
16,"Calculate","E4",,"posterior",275.5,0.0017896
16,"Calculate","E4",,"posterior",280.5,0.0018029
