"index","op","name","z","type","value","probability"
34,"R_Date","ATF14-45",,"posterior",-2544.5,2.1826e-7
34,"R_Date","ATF14-45",,"posterior",-2539.5,0
34,"R_Date","ATF14-45",,"posterior",-2534.5,5.093e-7
34,"R_Date","ATF14-45",,"posterior",-2529.5,0.000003638
34,"R_Date","ATF14-45",,"posterior",-2524.5,0.000003638
34,"R_Date","ATF14-45",,"posterior",-2519.5,0.000017824
34,"R_Date","ATF14-45",,"posterior",-2514.5,0.00010229
34,"R_Date","ATF14-45",,"posterior",-2509.5,0.0004404
34,"R_Date","ATF14-45",,"posterior",-2504.5,0.0005644
34,"R_Date","ATF14-45",,"posterior",-2499.5,0.00014781
34,"R_Date","ATF14-45",,"posterior",-2494.5,0.000012926
34,"R_Date","ATF14-45",,"posterior",-2489.5,4.123e-7
34,"R_Date","ATF14-45",,"posterior",-2484.5,0
34,"R_Date","ATF14-45",,"posterior",-2479.5,0
34,"R_Date","ATF14-45",,"posterior",-2474.5,0
36,"R_Date","ATF14-25",,"likelihood",-2629.5,0
36,"R_Date","ATF14-25",,"likelihood",-2624.5,0
36,"R_Date","ATF14-25",,"likelihood",-2619.5,0
36,"R_Date","ATF14-25",,"likelihood",-2614.5,3.215e-7
36,"R_Date","ATF14-25",,"likelihood",-2609.5,1.1482e-7
36,"R_Date","ATF14-25",,"likelihood",-2604.5,6.889e-8
36,"R_Date","ATF14-25",,"likelihood",-2599.5,0
36,"R_Date","ATF14-25",,"likelihood",-2594.5,6.889e-8
36,"R_Date","ATF14-25",,"likelihood",-2589.5,0
36,"R_Date","ATF14-25",,"likelihood",-2584.5,2.2965e-8
36,"R_Date","ATF14-25",,"likelihood",-2579.5,4.593e-8
36,"R_Date","ATF14-25",,"likelihood",-2574.5,0.00001766
36,"R_Date","ATF14-25",,"likelihood",-2569.5,0.00022682
36,"R_Date","ATF14-25",,"likelihood",-2564.5,0.003367
36,"R_Date","ATF14-25",,"likelihood",-2559.5,0.011606
36,"R_Date","ATF14-25",,"likelihood",-2554.5,0.013073
36,"R_Date","ATF14-25",,"likelihood",-2549.5,0.012334
36,"R_Date","ATF14-25",,"likelihood",-2544.5,0.018209
36,"R_Date","ATF14-25",,"likelihood",-2539.5,0.018475
36,"R_Date","ATF14-25",,"likelihood",-2534.5,0.012334
36,"R_Date","ATF14-25",,"likelihood",-2529.5,0.003782
36,"R_Date","ATF14-25",,"likelihood",-2524.5,0.004627
36,"R_Date","ATF14-25",,"likelihood",-2519.5,0.0024437
36,"R_Date","ATF14-25",,"likelihood",-2514.5,0.0010526
36,"R_Date","ATF14-25",,"likelihood",-2509.5,0.00011496
36,"R_Date","ATF14-25",,"likelihood",-2504.5,0.00013134
36,"R_Date","ATF14-25",,"likelihood",-2499.5,0.0007045
36,"R_Date","ATF14-25",,"likelihood",-2494.5,0.004866
36,"R_Date","ATF14-25",,"likelihood",-2489.5,0.012334
36,"R_Date","ATF14-25",,"likelihood",-2484.5,0.021768
36,"R_Date","ATF14-25",,"likelihood",-2479.5,0.022607
36,"R_Date","ATF14-25",,"likelihood",-2474.5,0.022965
36,"R_Date","ATF14-25",,"likelihood",-2469.5,0.011569
36,"R_Date","ATF14-25",,"likelihood",-2464.5,0.0012276
36,"R_Date","ATF14-25",,"likelihood",-2459.5,0.00012564
36,"R_Date","ATF14-25",,"likelihood",-2454.5,0.000010127
36,"R_Date","ATF14-25",,"likelihood",-2449.5,0.0000012171
36,"R_Date","ATF14-25",,"likelihood",-2444.5,5.052e-7
36,"R_Date","ATF14-25",,"likelihood",-2439.5,6.43e-7
36,"R_Date","ATF14-25",,"likelihood",-2434.5,2.5261e-7
36,"R_Date","ATF14-25",,"likelihood",-2429.5,6.889e-8
36,"R_Date","ATF14-25",,"likelihood",-2424.5,9.186e-8
36,"R_Date","ATF14-25",,"likelihood",-2419.5,2.9854e-7
36,"R_Date","ATF14-25",,"likelihood",-2414.5,0.000003973
36,"R_Date","ATF14-25",,"likelihood",-2409.5,0.000004937
36,"R_Date","ATF14-25",,"likelihood",-2404.5,0.0000010334
36,"R_Date","ATF14-25",,"likelihood",-2399.5,4.823e-7
36,"R_Date","ATF14-25",,"likelihood",-2394.5,1.1482e-7
36,"R_Date","ATF14-25",,"likelihood",-2389.5,2.2965e-8
36,"R_Date","ATF14-25",,"likelihood",-2384.5,4.593e-8
36,"R_Date","ATF14-25",,"likelihood",-2379.5,1.3779e-7
36,"R_Date","ATF14-25",,"likelihood",-2374.5,0.0000023424
36,"R_Date","ATF14-25",,"likelihood",-2369.5,0.0000014238
36,"R_Date","ATF14-25",,"likelihood",-2364.5,0.0000023424
36,"R_Date","ATF14-25",,"likelihood",-2359.5,0.0000029165
36,"R_Date","ATF14-25",,"likelihood",-2354.5,0.0000029165
36,"R_Date","ATF14-25",,"likelihood",-2349.5,0.0000016305
36,"R_Date","ATF14-25",,"likelihood",-2344.5,4.593e-8
36,"R_Date","ATF14-25",,"likelihood",-2339.5,0
36,"R_Date","ATF14-25",,"likelihood",-2334.5,0
36,"R_Date","ATF14-25",,"likelihood",-2329.5,0
36,"R_Date","ATF14-25",,"posterior",-2589.5,0
36,"R_Date","ATF14-25",,"posterior",-2584.5,0
36,"R_Date","ATF14-25",,"posterior",-2579.5,0
36,"R_Date","ATF14-25",,"posterior",-2574.5,0.000019887
36,"R_Date","ATF14-25",,"posterior",-2569.5,0.0003446
36,"R_Date","ATF14-25",,"posterior",-2564.5,0.003448
36,"R_Date","ATF14-25",,"posterior",-2559.5,0.010384
36,"R_Date","ATF14-25",,"posterior",-2554.5,0.012919
36,"R_Date","ATF14-25",,"posterior",-2549.5,0.013247
36,"R_Date","ATF14-25",,"posterior",-2544.5,0.017717
36,"R_Date","ATF14-25",,"posterior",-2539.5,0.017649
36,"R_Date","ATF14-25",,"posterior",-2534.5,0.011834
36,"R_Date","ATF14-25",,"posterior",-2529.5,0.004727
36,"R_Date","ATF14-25",,"posterior",-2524.5,0.0041
36,"R_Date","ATF14-25",,"posterior",-2519.5,0.0024118
36,"R_Date","ATF14-25",,"posterior",-2514.5,0.0009701
36,"R_Date","ATF14-25",,"posterior",-2509.5,0.00017543
36,"R_Date","ATF14-25",,"posterior",-2504.5,0.00017146
36,"R_Date","ATF14-25",,"posterior",-2499.5,0.0009225
36,"R_Date","ATF14-25",,"posterior",-2494.5,0.005
36,"R_Date","ATF14-25",,"posterior",-2489.5,0.012805
36,"R_Date","ATF14-25",,"posterior",-2484.5,0.021513
36,"R_Date","ATF14-25",,"posterior",-2479.5,0.022887
36,"R_Date","ATF14-25",,"posterior",-2474.5,0.02307
36,"R_Date","ATF14-25",,"posterior",-2469.5,0.011798
36,"R_Date","ATF14-25",,"posterior",-2464.5,0.0016755
36,"R_Date","ATF14-25",,"posterior",-2459.5,0.00016749
36,"R_Date","ATF14-25",,"posterior",-2454.5,0.000015203
36,"R_Date","ATF14-25",,"posterior",-2449.5,0.0000026992
36,"R_Date","ATF14-25",,"posterior",-2444.5,7.383e-7
36,"R_Date","ATF14-25",,"posterior",-2439.5,5.306e-7
36,"R_Date","ATF14-25",,"posterior",-2434.5,3.23e-7
36,"R_Date","ATF14-25",,"posterior",-2429.5,0
36,"R_Date","ATF14-25",,"posterior",-2424.5,0
36,"R_Date","ATF14-25",,"posterior",-2419.5,5.306e-7
36,"R_Date","ATF14-25",,"posterior",-2414.5,0.000003968
36,"R_Date","ATF14-25",,"posterior",-2409.5,0.000006344
36,"R_Date","ATF14-25",,"posterior",-2404.5,0.0000016611
36,"R_Date","ATF14-25",,"posterior",-2399.5,4.153e-7
36,"R_Date","ATF14-25",,"posterior",-2394.5,2.0763e-7
36,"R_Date","ATF14-25",,"posterior",-2389.5,0
36,"R_Date","ATF14-25",,"posterior",-2384.5,0
36,"R_Date","ATF14-25",,"posterior",-2379.5,0
36,"R_Date","ATF14-25",,"posterior",-2374.5,9.459e-7
36,"R_Date","ATF14-25",,"posterior",-2369.5,0.0000016611
36,"R_Date","ATF14-25",,"posterior",-2364.5,7.383e-7
36,"R_Date","ATF14-25",,"posterior",-2359.5,0.0000031145
36,"R_Date","ATF14-25",,"posterior",-2354.5,0.0000011535
36,"R_Date","ATF14-25",,"posterior",-2349.5,0.0000012458
36,"R_Date","ATF14-25",,"posterior",-2344.5,1.1535e-7
36,"R_Date","ATF14-25",,"posterior",-2339.5,0
36,"R_Date","ATF14-25",,"posterior",-2334.5,0
36,"R_Date","ATF14-25",,"posterior",-2329.5,0
37,"R_Date","ATF13-120",,"likelihood",-2474.5,0
37,"R_Date","ATF13-120",,"likelihood",-2469.5,0
37,"R_Date","ATF13-120",,"likelihood",-2464.5,9.455e-9
37,"R_Date","ATF13-120",,"likelihood",-2459.5,1.7964e-7
37,"R_Date","ATF13-120",,"likelihood",-2454.5,0.0000012764
37,"R_Date","ATF13-120",,"likelihood",-2449.5,0.0000015789
37,"R_Date","ATF13-120",,"likelihood",-2444.5,0.0000014844
37,"R_Date","ATF13-120",,"likelihood",-2439.5,0.0000013047
37,"R_Date","ATF13-120",,"likelihood",-2434.5,0.0000012386
37,"R_Date","ATF13-120",,"likelihood",-2429.5,0.0000023542
37,"R_Date","ATF13-120",,"likelihood",-2424.5,0.000003555
37,"R_Date","ATF13-120",,"likelihood",-2419.5,0.0000019193
37,"R_Date","ATF13-120",,"likelihood",-2414.5,4.538e-7
37,"R_Date","ATF13-120",,"likelihood",-2409.5,3.971e-7
37,"R_Date","ATF13-120",,"likelihood",-2404.5,0.0000010116
37,"R_Date","ATF13-120",,"likelihood",-2399.5,0.000004444
37,"R_Date","ATF13-120",,"likelihood",-2394.5,0.000008821
37,"R_Date","ATF13-120",,"likelihood",-2389.5,0.000006448
37,"R_Date","ATF13-120",,"likelihood",-2384.5,0.000008434
37,"R_Date","ATF13-120",,"likelihood",-2379.5,0.0000027797
37,"R_Date","ATF13-120",,"likelihood",-2374.5,0.0000010778
37,"R_Date","ATF13-120",,"likelihood",-2369.5,4.822e-7
37,"R_Date","ATF13-120",,"likelihood",-2364.5,0.0000010778
37,"R_Date","ATF13-120",,"likelihood",-2359.5,9.455e-7
37,"R_Date","ATF13-120",,"likelihood",-2354.5,9.455e-7
37,"R_Date","ATF13-120",,"likelihood",-2349.5,7.753e-7
37,"R_Date","ATF13-120",,"likelihood",-2344.5,0.000007526
37,"R_Date","ATF13-120",,"likelihood",-2339.5,0.000017765
37,"R_Date","ATF13-120",,"likelihood",-2334.5,0.0000371
37,"R_Date","ATF13-120",,"likelihood",-2329.5,0.00006724
37,"R_Date","ATF13-120",,"likelihood",-2324.5,0.00005523
37,"R_Date","ATF13-120",,"likelihood",-2319.5,0.00002721
37,"R_Date","ATF13-120",,"likelihood",-2314.5,0.000030737
37,"R_Date","ATF13-120",,"likelihood",-2309.5,0.000022029
37,"R_Date","ATF13-120",,"likelihood",-2304.5,0.0000507
37,"R_Date","ATF13-120",,"likelihood",-2299.5,0.0000454
37,"R_Date","ATF13-120",,"likelihood",-2294.5,0.00009856
37,"R_Date","ATF13-120",,"likelihood",-2289.5,0.00028323
37,"R_Date","ATF13-120",,"likelihood",-2284.5,0.0009094
37,"R_Date","ATF13-120",,"likelihood",-2279.5,0.0014146
37,"R_Date","ATF13-120",,"likelihood",-2274.5,0.0023808
37,"R_Date","ATF13-120",,"likelihood",-2269.5,0.00364
37,"R_Date","ATF13-120",,"likelihood",-2264.5,0.004226
37,"R_Date","ATF13-120",,"likelihood",-2259.5,0.004226
37,"R_Date","ATF13-120",,"likelihood",-2254.5,0.0027989
37,"R_Date","ATF13-120",,"likelihood",-2249.5,0.0020398
37,"R_Date","ATF13-120",,"likelihood",-2244.5,0.0008154
37,"R_Date","ATF13-120",,"likelihood",-2239.5,0.0009714
37,"R_Date","ATF13-120",,"likelihood",-2234.5,0.0007831
37,"R_Date","ATF13-120",,"likelihood",-2229.5,0.0014572
37,"R_Date","ATF13-120",,"likelihood",-2224.5,0.0027094
37,"R_Date","ATF13-120",,"likelihood",-2219.5,0.0019451
37,"R_Date","ATF13-120",,"likelihood",-2214.5,0.0011367
37,"R_Date","ATF13-120",,"likelihood",-2209.5,0.0019338
37,"R_Date","ATF13-120",,"likelihood",-2204.5,0.003875
37,"R_Date","ATF13-120",,"likelihood",-2199.5,0.007378
37,"R_Date","ATF13-120",,"likelihood",-2194.5,0.009441
37,"R_Date","ATF13-120",,"likelihood",-2189.5,0.008813
37,"R_Date","ATF13-120",,"likelihood",-2184.5,0.008406
37,"R_Date","ATF13-120",,"likelihood",-2179.5,0.008705
37,"R_Date","ATF13-120",,"likelihood",-2174.5,0.009385
37,"R_Date","ATF13-120",,"likelihood",-2169.5,0.00924
37,"R_Date","ATF13-120",,"likelihood",-2164.5,0.009073
37,"R_Date","ATF13-120",,"likelihood",-2159.5,0.008733
37,"R_Date","ATF13-120",,"likelihood",-2154.5,0.007984
37,"R_Date","ATF13-120",,"likelihood",-2149.5,0.009093
37,"R_Date","ATF13-120",,"likelihood",-2144.5,0.009455
37,"R_Date","ATF13-120",,"likelihood",-2139.5,0.008317
37,"R_Date","ATF13-120",,"likelihood",-2134.5,0.005029
37,"R_Date","ATF13-120",,"likelihood",-2129.5,0.0027703
37,"R_Date","ATF13-120",,"likelihood",-2124.5,0.0016996
37,"R_Date","ATF13-120",,"likelihood",-2119.5,0.0012657
37,"R_Date","ATF13-120",,"likelihood",-2114.5,0.0007677
37,"R_Date","ATF13-120",,"likelihood",-2109.5,0.0005262
37,"R_Date","ATF13-120",,"likelihood",-2104.5,0.0004603
37,"R_Date","ATF13-120",,"likelihood",-2099.5,0.0006433
37,"R_Date","ATF13-120",,"likelihood",-2094.5,0.0010485
37,"R_Date","ATF13-120",,"likelihood",-2089.5,0.0014674
37,"R_Date","ATF13-120",,"likelihood",-2084.5,0.0025443
37,"R_Date","ATF13-120",,"likelihood",-2079.5,0.003569
37,"R_Date","ATF13-120",,"likelihood",-2074.5,0.004279
37,"R_Date","ATF13-120",,"likelihood",-2069.5,0.004196
37,"R_Date","ATF13-120",,"likelihood",-2064.5,0.004524
37,"R_Date","ATF13-120",,"likelihood",-2059.5,0.003722
37,"R_Date","ATF13-120",,"likelihood",-2054.5,0.0027197
37,"R_Date","ATF13-120",,"likelihood",-2049.5,0.0027214
37,"R_Date","ATF13-120",,"likelihood",-2044.5,0.0019558
37,"R_Date","ATF13-120",,"likelihood",-2039.5,0.0011899
37,"R_Date","ATF13-120",,"likelihood",-2034.5,0.0005071
37,"R_Date","ATF13-120",,"likelihood",-2029.5,0.00015641
37,"R_Date","ATF13-120",,"likelihood",-2024.5,0.00004082
37,"R_Date","ATF13-120",,"likelihood",-2019.5,0.000020658
37,"R_Date","ATF13-120",,"likelihood",-2014.5,0.000007791
37,"R_Date","ATF13-120",,"likelihood",-2009.5,0.00000312
37,"R_Date","ATF13-120",,"likelihood",-2004.5,0.0000011913
37,"R_Date","ATF13-120",,"likelihood",-1999.5,0.0000029593
37,"R_Date","ATF13-120",,"likelihood",-1994.5,0.000007791
37,"R_Date","ATF13-120",,"likelihood",-1989.5,0.000022965
37,"R_Date","ATF13-120",,"likelihood",-1984.5,0.00003137
37,"R_Date","ATF13-120",,"likelihood",-1979.5,0.000009842
37,"R_Date","ATF13-120",,"likelihood",-1974.5,0.0000012764
37,"R_Date","ATF13-120",,"likelihood",-1969.5,0.0000012858
37,"R_Date","ATF13-120",,"likelihood",-1964.5,0.0000012858
37,"R_Date","ATF13-120",,"likelihood",-1959.5,0.0000010778
37,"R_Date","ATF13-120",,"likelihood",-1954.5,3.687e-7
37,"R_Date","ATF13-120",,"likelihood",-1949.5,2.1746e-7
37,"R_Date","ATF13-120",,"likelihood",-1944.5,7.564e-8
37,"R_Date","ATF13-120",,"likelihood",-1939.5,1.8909e-8
37,"R_Date","ATF13-120",,"likelihood",-1934.5,0
37,"R_Date","ATF13-120",,"likelihood",-1929.5,9.455e-9
37,"R_Date","ATF13-120",,"likelihood",-1924.5,0
37,"R_Date","ATF13-120",,"posterior",-2459.5,0
37,"R_Date","ATF13-120",,"posterior",-2454.5,0.0000017707
37,"R_Date","ATF13-120",,"posterior",-2449.5,0.0000029171
37,"R_Date","ATF13-120",,"posterior",-2444.5,0.000003644
37,"R_Date","ATF13-120",,"posterior",-2439.5,0.0000028149
37,"R_Date","ATF13-120",,"posterior",-2434.5,0.00000437
37,"R_Date","ATF13-120",,"posterior",-2429.5,0.000006038
37,"R_Date","ATF13-120",,"posterior",-2424.5,0.000010102
37,"R_Date","ATF13-120",,"posterior",-2419.5,0.000005108
37,"R_Date","ATF13-120",,"posterior",-2414.5,0.000001975
37,"R_Date","ATF13-120",,"posterior",-2409.5,0.0000013507
37,"R_Date","ATF13-120",,"posterior",-2404.5,0.000003224
37,"R_Date","ATF13-120",,"posterior",-2399.5,0.000010204
37,"R_Date","ATF13-120",,"posterior",-2394.5,0.000020204
37,"R_Date","ATF13-120",,"posterior",-2389.5,0.000015732
37,"R_Date","ATF13-120",,"posterior",-2384.5,0.000018229
37,"R_Date","ATF13-120",,"posterior",-2379.5,0.000007503
37,"R_Date","ATF13-120",,"posterior",-2374.5,0.0000020885
37,"R_Date","ATF13-120",,"posterior",-2369.5,0.000002395
37,"R_Date","ATF13-120",,"posterior",-2364.5,0.000003746
37,"R_Date","ATF13-120",,"posterior",-2359.5,0.000003439
37,"R_Date","ATF13-120",,"posterior",-2354.5,0.000002395
37,"R_Date","ATF13-120",,"posterior",-2349.5,0.0000024971
37,"R_Date","ATF13-120",,"posterior",-2344.5,0.000015516
37,"R_Date","ATF13-120",,"posterior",-2339.5,0.00004157
37,"R_Date","ATF13-120",,"posterior",-2334.5,0.00009479
37,"R_Date","ATF13-120",,"posterior",-2329.5,0.00014979
37,"R_Date","ATF13-120",,"posterior",-2324.5,0.0001101
37,"R_Date","ATF13-120",,"posterior",-2319.5,0.00006885
37,"R_Date","ATF13-120",,"posterior",-2314.5,0.00006458
37,"R_Date","ATF13-120",,"posterior",-2309.5,0.00005678
37,"R_Date","ATF13-120",,"posterior",-2304.5,0.00009708
37,"R_Date","ATF13-120",,"posterior",-2299.5,0.00009979
37,"R_Date","ATF13-120",,"posterior",-2294.5,0.00021416
37,"R_Date","ATF13-120",,"posterior",-2289.5,0.0006281
37,"R_Date","ATF13-120",,"posterior",-2284.5,0.0016342
37,"R_Date","ATF13-120",,"posterior",-2279.5,0.0027629
37,"R_Date","ATF13-120",,"posterior",-2274.5,0.004389
37,"R_Date","ATF13-120",,"posterior",-2269.5,0.00639
37,"R_Date","ATF13-120",,"posterior",-2264.5,0.007166
37,"R_Date","ATF13-120",,"posterior",-2259.5,0.007053
37,"R_Date","ATF13-120",,"posterior",-2254.5,0.004788
37,"R_Date","ATF13-120",,"posterior",-2249.5,0.003214
37,"R_Date","ATF13-120",,"posterior",-2244.5,0.0015659
37,"R_Date","ATF13-120",,"posterior",-2239.5,0.0014008
37,"R_Date","ATF13-120",,"posterior",-2234.5,0.0013461
37,"R_Date","ATF13-120",,"posterior",-2229.5,0.0022353
37,"R_Date","ATF13-120",,"posterior",-2224.5,0.003516
37,"R_Date","ATF13-120",,"posterior",-2219.5,0.0026737
37,"R_Date","ATF13-120",,"posterior",-2214.5,0.00182
37,"R_Date","ATF13-120",,"posterior",-2209.5,0.0027341
37,"R_Date","ATF13-120",,"posterior",-2204.5,0.0052
37,"R_Date","ATF13-120",,"posterior",-2199.5,0.009239
37,"R_Date","ATF13-120",,"posterior",-2194.5,0.011351
37,"R_Date","ATF13-120",,"posterior",-2189.5,0.010576
37,"R_Date","ATF13-120",,"posterior",-2184.5,0.009766
37,"R_Date","ATF13-120",,"posterior",-2179.5,0.009607
37,"R_Date","ATF13-120",,"posterior",-2174.5,0.010037
37,"R_Date","ATF13-120",,"posterior",-2169.5,0.009466
37,"R_Date","ATF13-120",,"posterior",-2164.5,0.009103
37,"R_Date","ATF13-120",,"posterior",-2159.5,0.008336
37,"R_Date","ATF13-120",,"posterior",-2154.5,0.007664
37,"R_Date","ATF13-120",,"posterior",-2149.5,0.007962
37,"R_Date","ATF13-120",,"posterior",-2144.5,0.007952
37,"R_Date","ATF13-120",,"posterior",-2139.5,0.006602
37,"R_Date","ATF13-120",,"posterior",-2134.5,0.004014
37,"R_Date","ATF13-120",,"posterior",-2129.5,0.0021498
37,"R_Date","ATF13-120",,"posterior",-2124.5,0.0012295
37,"R_Date","ATF13-120",,"posterior",-2119.5,0.0008215
37,"R_Date","ATF13-120",,"posterior",-2114.5,0.0004901
37,"R_Date","ATF13-120",,"posterior",-2109.5,0.00031313
37,"R_Date","ATF13-120",,"posterior",-2104.5,0.00026458
37,"R_Date","ATF13-120",,"posterior",-2099.5,0.0003459
37,"R_Date","ATF13-120",,"posterior",-2094.5,0.0005232
37,"R_Date","ATF13-120",,"posterior",-2089.5,0.0006904
37,"R_Date","ATF13-120",,"posterior",-2084.5,0.0010535
37,"R_Date","ATF13-120",,"posterior",-2079.5,0.0013857
37,"R_Date","ATF13-120",,"posterior",-2074.5,0.0015074
37,"R_Date","ATF13-120",,"posterior",-2069.5,0.0014361
37,"R_Date","ATF13-120",,"posterior",-2064.5,0.0013908
37,"R_Date","ATF13-120",,"posterior",-2059.5,0.0010358
37,"R_Date","ATF13-120",,"posterior",-2054.5,0.0007393
37,"R_Date","ATF13-120",,"posterior",-2049.5,0.0005924
37,"R_Date","ATF13-120",,"posterior",-2044.5,0.0003862
37,"R_Date","ATF13-120",,"posterior",-2039.5,0.00020864
37,"R_Date","ATF13-120",,"posterior",-2034.5,0.00006917
37,"R_Date","ATF13-120",,"posterior",-2029.5,0.000021146
37,"R_Date","ATF13-120",,"posterior",-2024.5,0.000005108
37,"R_Date","ATF13-120",,"posterior",-2019.5,0.0000013507
37,"R_Date","ATF13-120",,"posterior",-2014.5,4.2e-7
37,"R_Date","ATF13-120",,"posterior",-2009.5,5.221e-7
37,"R_Date","ATF13-120",,"posterior",-2004.5,0
37,"R_Date","ATF13-120",,"posterior",-1999.5,1.0215e-7
37,"R_Date","ATF13-120",,"posterior",-1994.5,1.0215e-7
37,"R_Date","ATF13-120",,"posterior",-1989.5,4.2e-7
37,"R_Date","ATF13-120",,"posterior",-1984.5,1.0215e-7
38,"Calculate","F",,"posterior",-2394.5,0
38,"Calculate","F",,"posterior",-2389.5,3.1033e-7
38,"Calculate","F",,"posterior",-2384.5,0.0000010405
38,"Calculate","F",,"posterior",-2379.5,7.302e-7
38,"Calculate","F",,"posterior",-2374.5,0.0000016673
38,"Calculate","F",,"posterior",-2369.5,0.0000016673
38,"Calculate","F",,"posterior",-2364.5,0.0000023975
38,"Calculate","F",,"posterior",-2359.5,0.0000019776
38,"Calculate","F",,"posterior",-2354.5,0.0000019776
38,"Calculate","F",,"posterior",-2349.5,0.0000015638
38,"Calculate","F",,"posterior",-2344.5,0.0000013569
38,"Calculate","F",,"posterior",-2339.5,0.0000012474
38,"Calculate","F",,"posterior",-2334.5,0.000004065
38,"Calculate","F",,"posterior",-2329.5,0.000004685
38,"Calculate","F",,"posterior",-2324.5,0.00000844
38,"Calculate","F",,"posterior",-2319.5,0.00000948
38,"Calculate","F",,"posterior",-2314.5,0.000012291
38,"Calculate","F",,"posterior",-2309.5,0.000012498
38,"Calculate","F",,"posterior",-2304.5,0.000014062
38,"Calculate","F",,"posterior",-2299.5,0.000016253
38,"Calculate","F",,"posterior",-2294.5,0.000019581
38,"Calculate","F",,"posterior",-2289.5,0.000025727
38,"Calculate","F",,"posterior",-2284.5,0.00004687
38,"Calculate","F",,"posterior",-2279.5,0.00009271
38,"Calculate","F",,"posterior",-2274.5,0.00016636
38,"Calculate","F",,"posterior",-2269.5,0.00027541
38,"Calculate","F",,"posterior",-2264.5,0.0004285
38,"Calculate","F",,"posterior",-2259.5,0.0005789
38,"Calculate","F",,"posterior",-2254.5,0.0007122
38,"Calculate","F",,"posterior",-2249.5,0.0008151
38,"Calculate","F",,"posterior",-2244.5,0.0008682
38,"Calculate","F",,"posterior",-2239.5,0.0008986
38,"Calculate","F",,"posterior",-2234.5,0.0009485
38,"Calculate","F",,"posterior",-2229.5,0.0009619
38,"Calculate","F",,"posterior",-2224.5,0.0010325
38,"Calculate","F",,"posterior",-2219.5,0.0011571
38,"Calculate","F",,"posterior",-2214.5,0.0011985
38,"Calculate","F",,"posterior",-2209.5,0.001263
38,"Calculate","F",,"posterior",-2204.5,0.0013583
38,"Calculate","F",,"posterior",-2199.5,0.0015942
38,"Calculate","F",,"posterior",-2194.5,0.0019098
38,"Calculate","F",,"posterior",-2189.5,0.0022782
38,"Calculate","F",,"posterior",-2184.5,0.0025802
38,"Calculate","F",,"posterior",-2179.5,0.0029649
38,"Calculate","F",,"posterior",-2174.5,0.003279
38,"Calculate","F",,"posterior",-2169.5,0.003618
38,"Calculate","F",,"posterior",-2164.5,0.004006
38,"Calculate","F",,"posterior",-2159.5,0.004336
38,"Calculate","F",,"posterior",-2154.5,0.004629
38,"Calculate","F",,"posterior",-2149.5,0.004995
38,"Calculate","F",,"posterior",-2144.5,0.005394
38,"Calculate","F",,"posterior",-2139.5,0.005718
38,"Calculate","F",,"posterior",-2134.5,0.005965
38,"Calculate","F",,"posterior",-2129.5,0.006075
38,"Calculate","F",,"posterior",-2124.5,0.006085
38,"Calculate","F",,"posterior",-2119.5,0.005994
38,"Calculate","F",,"posterior",-2114.5,0.005835
38,"Calculate","F",,"posterior",-2109.5,0.005645
38,"Calculate","F",,"posterior",-2104.5,0.005394
38,"Calculate","F",,"posterior",-2099.5,0.005171
38,"Calculate","F",,"posterior",-2094.5,0.004972
38,"Calculate","F",,"posterior",-2089.5,0.004852
38,"Calculate","F",,"posterior",-2084.5,0.004817
38,"Calculate","F",,"posterior",-2079.5,0.004897
38,"Calculate","F",,"posterior",-2074.5,0.004964
38,"Calculate","F",,"posterior",-2069.5,0.005052
38,"Calculate","F",,"posterior",-2064.5,0.005123
38,"Calculate","F",,"posterior",-2059.5,0.005205
38,"Calculate","F",,"posterior",-2054.5,0.005226
38,"Calculate","F",,"posterior",-2049.5,0.005326
38,"Calculate","F",,"posterior",-2044.5,0.005245
38,"Calculate","F",,"posterior",-2039.5,0.005141
38,"Calculate","F",,"posterior",-2034.5,0.004929
38,"Calculate","F",,"posterior",-2029.5,0.004554
38,"Calculate","F",,"posterior",-2024.5,0.004039
38,"Calculate","F",,"posterior",-2019.5,0.003546
38,"Calculate","F",,"posterior",-2014.5,0.0030389
38,"Calculate","F",,"posterior",-2009.5,0.0026075
38,"Calculate","F",,"posterior",-2004.5,0.0022761
38,"Calculate","F",,"posterior",-1999.5,0.0019176
38,"Calculate","F",,"posterior",-1994.5,0.0015835
38,"Calculate","F",,"posterior",-1989.5,0.0012539
38,"Calculate","F",,"posterior",-1984.5,0.0009654
38,"Calculate","F",,"posterior",-1979.5,0.0007005
38,"Calculate","F",,"posterior",-1974.5,0.0004787
38,"Calculate","F",,"posterior",-1969.5,0.0003471
38,"Calculate","F",,"posterior",-1964.5,0.00022635
38,"Calculate","F",,"posterior",-1959.5,0.00014656
38,"Calculate","F",,"posterior",-1954.5,0.00008187
38,"Calculate","F",,"posterior",-1949.5,0.00003594
38,"Calculate","F",,"posterior",-1944.5,0.000019898
38,"Calculate","F",,"posterior",-1939.5,0.000008227
38,"Calculate","F",,"posterior",-1934.5,0.000003961
38,"Calculate","F",,"posterior",-1929.5,0.000002081
38,"Calculate","F",,"posterior",-1924.5,0.0000016673
38,"Calculate","F",,"posterior",-1919.5,0.0000010405
38,"Calculate","F",,"posterior",-1914.5,5.233e-7
38,"Calculate","F",,"posterior",-1909.5,1.0344e-7
40,"R_Date","ATF14-29",,"likelihood",-2284.5,0
40,"R_Date","ATF14-29",,"likelihood",-2279.5,0
